Type,Product,Started Date,Completed Date,Description,Amount,Fee,Currency,State,Balance
Card Payment,Current,2025-07-16 13:42:53,2025-07-17 16:16:06,Superbet,-100,0,RON,COMPLETED,1130.79
Card Payment,Current,2025-07-16 17:33:10,2025-07-17 16:18:19,Superbet,-100,0,RON,COMPLETED,1030.79
Card Payment,Current,2025-07-16 17:45:45,2025-07-17 16:18:22,Superbet,-100,0,RON,COMPLETED,930.79
Card Payment,Current,2025-07-16 18:25:11,2025-07-17 16:18:22,Superbet,-100,0,RON,COMPLETED,830.79
Card Payment,Current,2025-07-16 21:18:51,2025-07-17 16:18:40,Superbet,-100,0,RON,COMPLETED,730.79
Card Payment,Current,2025-07-16 22:11:54,2025-07-17 16:18:40,Superbet,-100,0,RON,COMPLETED,630.79
Card Payment,Current,2025-07-16 16:51:56,2025-07-17 16:26:28,Lidl,-5.18,0,RON,COMPLETED,625.61
Card Payment,Current,2025-07-17 14:57:56,2025-07-18 15:16:41,Superbet,-100,0,RON,COMPLETED,525.61
Card Payment,Current,2025-07-17 21:33:25,2025-07-18 15:24:55,ELECTRICITY PROJECT SRL,-11,0,RON,COMPLETED,514.61
Card Payment,Current,2025-07-17 10:47:24,2025-07-18 15:25:29,Profi,-2.7,0,RON,COMPLETED,511.91
Card Payment,Current,2025-07-17 9:47:22,2025-07-18 15:28:56,Lidl,-13.52,0,RON,COMPLETED,498.39
Card Payment,Current,2025-07-17 12:26:05,2025-07-18 16:07:23,Spotify,-13,0,RON,COMPLETED,485.39
Card Payment,Current,2025-07-16 12:14:16,2025-07-18 16:41:07,BgToll,-39.08,0,RON,COMPLETED,446.31
Transfer,Current,2025-07-18 18:58:36,2025-07-18 18:58:37,Transfer to ALINA-ADINA FODOR,-10,0,RON,COMPLETED,436.31
Deposit,Current,2025-07-18 21:30:52,2025-07-18 21:30:52,Payment from IONUT-GABRIEL CRISTEA,100,0,RON,COMPLETED,536.31
Deposit,Current,2025-07-18 21:48:31,2025-07-18 21:48:31,Payment from IONUT-GABRIEL CRISTEA,100,0,RON,COMPLETED,636.31
Deposit,Current,2025-07-19 9:04:32,2025-07-19 9:04:33,Payment from IONUT-GABRIEL CRISTEA,100,0,RON,COMPLETED,736.31
Deposit,Current,2025-07-19 15:00:04,2025-07-19 15:00:05,Payment from DICU ANA,49,0,RON,COMPLETED,785.31
Card Payment,Current,2025-07-18 21:44:50,2025-07-19 16:14:52,Superbet,-100,0,RON,COMPLETED,685.31
Card Payment,Current,2025-07-17 22:59:20,2025-07-19 16:17:51,Lidl,-15.57,0,RON,COMPLETED,669.74
Card Payment,Current,2025-07-17 22:43:21,2025-07-19 16:17:57,Lidl,-16.67,0,RON,COMPLETED,653.07
Card Payment,Current,2025-07-18 15:08:57,2025-07-19 16:18:16,Lidl,-0.69,0,RON,COMPLETED,652.38
Card Payment,Current,2025-07-18 14:56:24,2025-07-19 16:18:19,Lidl,-43.46,0,RON,COMPLETED,608.92
Deposit,Current,2025-07-19 20:53:21,2025-07-19 20:53:22,Payment from IONUT-GABRIEL CRISTEA,200,0,RON,COMPLETED,808.92
Deposit,Current,2025-07-19 23:24:20,2025-07-19 23:24:21,Payment from IONUT-GABRIEL CRISTEA,200,0,RON,COMPLETED,1008.92
Deposit,Current,2025-07-20 11:04:37,2025-07-20 11:04:38,Payment from IONUT-GABRIEL CRISTEA,200,0,RON,COMPLETED,1208.92
Deposit,Current,2025-07-20 11:12:02,2025-07-20 11:12:03,Payment from IONUT-GABRIEL CRISTEA,200,0,RON,COMPLETED,1408.92
Deposit,Current,2025-07-20 11:19:56,2025-07-20 11:19:57,Payment from IONUT-GABRIEL CRISTEA,200,0,RON,COMPLETED,1608.92
Deposit,Current,2025-07-20 11:29:31,2025-07-20 11:29:31,Payment from IONUT-GABRIEL CRISTEA,200,0,RON,COMPLETED,1808.92
CARD_CREDIT,Current,2025-07-20 11:56:03,2025-07-20 11:56:03,superbet.ro,200,0,RON,COMPLETED,2008.92
Transfer,Current,2025-07-20 11:58:53,2025-07-20 11:58:54,To Gabriel Ionut,-100,0,RON,COMPLETED,1908.92
Card Payment,Current,2025-07-19 0:12:56,2025-07-20 14:13:16,Superbet,-100,0,RON,COMPLETED,1808.92
Card Payment,Current,2025-07-19 13:38:31,2025-07-20 14:13:44,Superbet,-100,0,RON,COMPLETED,1708.92
Card Payment,Current,2025-07-18 23:34:36,2025-07-20 16:39:20,Madrid Hub,-79,0,RON,COMPLETED,1629.92
Card Payment,Current,2025-07-19 15:00:08,2025-07-20 16:40:10,ELECTRICITY PROJECT SRL,-49,0,RON,COMPLETED,1580.92
Card Payment,Current,2025-07-19 14:54:38,2025-07-20 16:42:49,Lidl,-16.48,0,RON,COMPLETED,1564.44
Card Payment,Current,2025-07-19 21:00:13,2025-07-20 16:45:38,Superbet,-200,0,RON,COMPLETED,1364.44
Deposit,Current,2025-07-20 21:24:28,2025-07-20 21:24:29,Payment from IONUT-GABRIEL CRISTEA,400,0,RON,COMPLETED,1764.44
Deposit,Current,2025-07-20 22:23:11,2025-07-20 22:23:11,Payment from IONUT-GABRIEL CRISTEA,500,0,RON,COMPLETED,2264.44
Deposit,Current,2025-07-20 22:30:20,2025-07-20 22:30:20,Payment from IONUT-GABRIEL CRISTEA,500,0,RON,COMPLETED,2764.44
CARD_CREDIT,Current,2025-07-20 22:57:24,2025-07-20 22:57:24,superbet.ro,200,0,RON,COMPLETED,2964.44
Transfer,Current,2025-07-20 23:54:47,2025-07-20 23:54:48,To Gabriel Ionut,-100,0,RON,COMPLETED,2864.44
Deposit,Current,2025-07-20 23:56:04,2025-07-20 23:56:31,Top-up by *6771,3983,0,RON,COMPLETED,6847.44
Transfer,Current,2025-07-20 23:56:44,2025-07-20 23:56:44,To RON Savings account,-4000,0,RON,COMPLETED,2847.44
Transfer,Current,2025-07-21 15:15:05,2025-07-21 15:15:06,Transfer from DAVID-MIHAI MORAR,20,0,RON,COMPLETED,2867.44
Card Payment,Current,2025-07-20 1:52:19,2025-07-21 15:33:10,Superbet,-200,0,RON,COMPLETED,2667.44
Card Payment,Current,2025-07-20 11:30:13,2025-07-21 15:33:30,Superbet,-200,0,RON,COMPLETED,2467.44
Card Payment,Current,2025-07-20 11:07:07,2025-07-21 15:33:33,Superbet,-200,0,RON,COMPLETED,2267.44
Card Payment,Current,2025-07-20 11:14:26,2025-07-21 15:33:36,Superbet,-200,0,RON,COMPLETED,2067.44
Card Payment,Current,2025-07-20 11:21:24,2025-07-21 15:33:37,Superbet,-200,0,RON,COMPLETED,1867.44
Card Payment,Current,2025-07-20 1:22:09,2025-07-21 15:34:32,Lidl,-30.97,0,RON,COMPLETED,1836.47
Card Payment,Current,2025-07-20 16:02:09,2025-07-21 15:35:05,Lidl,-2.12,0,RON,COMPLETED,1834.35
Card Payment,Current,2025-07-20 15:54:53,2025-07-21 15:35:09,Lidl,-8.16,0,RON,COMPLETED,1826.19
Card Payment,Current,2025-07-20 21:50:07,2025-07-21 15:35:09,Lidl,-22.47,0,RON,COMPLETED,1803.72
Card Payment,Current,2025-07-20 22:04:06,2025-07-21 15:35:30,Superbet,-400,0,RON,COMPLETED,1403.72
Card Payment,Current,2025-07-20 22:34:03,2025-07-21 15:35:37,Superbet,-500,0,RON,COMPLETED,903.72
Card Payment,Current,2025-07-20 22:24:27,2025-07-21 15:35:42,Superbet,-500,0,RON,COMPLETED,403.72
Card Payment,Current,2025-07-18 22:00:55,2025-07-21 15:45:15,Profi,-31.64,0,RON,COMPLETED,372.08
Transfer,Current,2025-07-22 12:55:18,2025-07-22 12:55:19,From RON Savings account,500,0,RON,COMPLETED,872.08
Transfer,Current,2025-07-22 12:55:34,2025-07-22 12:55:37,Transfer to ANDREI-CRISTIAN OPINCA,-400,0,RON,COMPLETED,472.08
Card Payment,Current,2025-07-21 10:41:40,2025-07-22 15:41:28,Lidl,-5.78,0,RON,COMPLETED,466.3
Card Payment,Current,2025-07-21 10:34:53,2025-07-22 15:41:30,Lidl,-46.9,0,RON,COMPLETED,419.4
Card Payment,Current,2025-07-21 12:13:31,2025-07-22 15:41:36,Petrolium,-150.16,0,RON,COMPLETED,269.24
Card Payment,Current,2025-07-22 22:35:31,2025-07-23 16:30:28,Mega Image,-22.28,0,RON,COMPLETED,246.96
Card Payment,Current,2025-07-22 23:33:41,2025-07-23 17:13:51,BgToll,-39.04,0,RON,COMPLETED,207.92
Deposit,Current,2025-07-23 21:31:23,2025-07-23 21:31:26,Top-up by *7150,900,0,RON,COMPLETED,1107.92
Transfer,Current,2025-07-23 21:31:36,2025-07-23 21:31:36,To RON Savings account,-500,0,RON,COMPLETED,607.92
Transfer,Current,2025-07-24 5:29:50,2025-07-24 5:29:51,From RON Savings account,2000,0,RON,COMPLETED,2607.92
Exchange,Current,2025-07-24 5:32:25,2025-07-24 5:32:25,Exchanged to EUR,-2041.51,0,RON,COMPLETED,566.41
Card Payment,Current,2025-07-23 11:50:58,2025-07-24 15:30:00,Horia Hulubei National Institute of Physics and Nuclear Engineering,-24,0,RON,COMPLETED,542.41
Card Payment,Current,2025-07-23 15:54:57,2025-07-24 15:34:09,Mega Image,-75.71,0,RON,COMPLETED,466.7
Transfer,Current,2025-07-24 21:56:42,2025-07-24 21:56:42,From RON Savings account,1500,0,RON,COMPLETED,1966.7
Card Payment,Current,2025-07-24 13:43:38,2025-07-25 13:26:35,Alexander De Griek,-50.8,0,RON,COMPLETED,1915.9
Card Payment,Current,2025-07-24 21:57:47,2025-07-25 13:29:47,OnePlus,-1172.71,0,RON,COMPLETED,743.19
Card Payment,Current,2025-07-24 16:23:14,2025-07-25 14:05:31,Gall & Gall,-91.86,0,RON,COMPLETED,651.33
Card Payment,Current,2025-07-25 14:49:46,2025-07-26 13:27:05,Blaakse Bos,-25.53,0,RON,COMPLETED,625.8
Card Payment,Current,2025-07-25 14:46:53,2025-07-26 13:54:55,Vending Machine Payment,-10.22,0,RON,COMPLETED,615.58
Card Payment,Current,2025-07-25 13:04:15,2025-07-26 13:57:07,Burger King,-38.05,0,RON,COMPLETED,577.53
Card Payment,Current,2025-07-26 20:37:09,2025-07-27 15:31:38,OLX,-6.2,0,RON,COMPLETED,571.33
Card Payment,Current,2025-07-27 17:23:21,2025-07-28 10:54:11,Rijksmuseum,-65.84,0.66,RON,COMPLETED,504.83
Transfer,Current,2025-07-28 16:53:55,2025-07-28 16:53:55,From RON Savings account,50,0,RON,COMPLETED,554.83
Transfer,Current,2025-07-28 17:09:09,2025-07-28 17:09:10,Transfer to SEBASTIAN-GABRIEL BARNEA,-500,0,RON,COMPLETED,54.83
Transfer,Current,2025-07-28 17:09:23,2025-07-28 17:09:23,From RON Savings account,51.9,0,RON,COMPLETED,106.73
Transfer,Current,2025-07-29 9:51:26,2025-07-29 9:51:26,From RON Savings account,50,0,RON,COMPLETED,156.73
Card Payment,Current,2025-07-28 12:44:16,2025-07-29 12:11:54,Kruidvat,-51,0,RON,COMPLETED,105.73
Transfer,Current,2025-07-29 14:23:14,2025-07-29 14:23:14,From RON Savings account,350,0,RON,COMPLETED,455.73
Deposit,Current,2025-07-29 14:23:27,2025-07-29 14:23:30,Top-up by *7150,70,0,RON,COMPLETED,525.73
Card Payment,Current,2025-07-28 17:14:27,2025-07-29 16:11:04,Kruidvat,-45.91,0,RON,COMPLETED,479.82
Deposit,Current,2025-07-30 11:57:19,2025-07-30 11:57:19,Payment from DICU ANA,807,0,RON,COMPLETED,1286.82
Card Payment,Current,2025-07-29 8:05:16,2025-07-30 14:11:37,Kiosk Tb 2704,-5.11,0,RON,COMPLETED,1281.71
Deposit,Current,2025-07-30 20:18:36,2025-07-30 20:18:40,Top-up by *7150,400,0,RON,COMPLETED,1681.71
Deposit,Current,2025-07-30 20:19:30,2025-07-30 20:20:31,Top-up by *7150,1300,0,RON,COMPLETED,2981.71
Rev Payment,Current,2025-07-30 20:22:02,2025-07-30 20:22:03,Wizz Air Malta Limited*Luqa,-564.73,0,RON,COMPLETED,2416.98
Card Payment,Current,2025-07-30 22:45:05,2025-07-31 11:45:02,SETE - Société d'Exploitation de la Tour Eiffel,-184.98,0,RON,COMPLETED,2232
Card Payment,Current,2025-07-29 14:18:42,2025-07-31 15:13:51,Klarna,-20,0,RON,COMPLETED,2212
Card Payment,Current,2025-07-30 12:14:39,2025-07-31 15:16:44,Horia Hulubei National Institute of Physics and Nuclear Engineering,-23,0,RON,COMPLETED,2189
Card Payment,Current,2025-07-30 16:20:40,2025-07-31 15:19:42,Mega Image,-15.29,0,RON,COMPLETED,2173.71
Card Payment,Current,2025-07-30 19:24:10,2025-07-31 15:22:29,Altex,-799.99,0,RON,COMPLETED,1373.72
Card Payment,Current,2025-07-30 20:57:27,2025-07-31 15:46:17,Getyourguide,-922.97,0,RON,COMPLETED,450.75
Card Payment,Current,2025-07-30 22:19:29,2025-07-31 15:46:17,Getyourguide,-383.82,0,RON,COMPLETED,66.93
Deposit,Current,2025-07-31 17:30:00,2025-07-31 17:31:47,Top-up by *7150,400,0,RON,COMPLETED,466.93
Card Payment,Current,2025-07-31 17:36:37,2025-08-01 15:27:17,Ikea,-29.9,0,RON,COMPLETED,437.03
Card Payment,Current,2025-07-31 17:39:44,2025-08-01 15:27:21,Ikea,-16,0,RON,COMPLETED,421.03
Card Payment,Current,2025-07-31 12:21:23,2025-08-01 15:29:59,Horia Hulubei National Institute of Physics and Nuclear Engineering,-26,0,RON,COMPLETED,395.03
Card Payment,Current,2025-07-31 10:27:39,2025-08-01 16:52:43,Citizenimm Eapps Enligne,-22.52,0,RON,COMPLETED,372.51
Card Payment,Current,2025-08-01 10:07:33,2025-08-02 18:05:24,Digi,-10.12,0,RON,COMPLETED,362.39
Card Payment,Current,2025-08-01 19:26:06,2025-08-02 18:08:20,Lidl,-19.17,0,RON,COMPLETED,343.22
Card Payment,Current,2025-08-01 11:51:26,2025-08-02 18:09:25,Horia Hulubei National Institute of Physics and Nuclear Engineering,-16,0,RON,COMPLETED,327.22
Card Payment,Current,2025-08-02 19:59:45,2025-08-03 15:27:09,OMV,-55.06,0,RON,COMPLETED,272.16
Card Payment,Current,2025-08-02 13:34:37,2025-08-03 15:33:01,Kaufland,-20,0,RON,COMPLETED,252.16
Deposit,Current,2025-08-03 19:48:31,2025-08-03 19:51:47,Top-up by *7150,1300,0,RON,COMPLETED,1552.16
Card Payment,Current,2025-08-03 19:54:25,2025-08-04 16:23:21,Booking.com,-943.96,9.44,RON,COMPLETED,598.76
Transfer,Current,2025-08-04 17:00:09,2025-08-04 17:00:10,Transfer to NICOLAE SOROIU,-50,0,RON,COMPLETED,548.76
Card Payment,Current,2025-08-03 21:11:05,2025-08-04 17:45:25,Turist service,-80.6,0,RON,COMPLETED,468.16
Card Payment,Current,2025-08-03 18:49:17,2025-08-04 17:45:27,Mega Image,-27.65,0,RON,COMPLETED,440.51
Card Payment,Current,2025-08-02 14:06:27,2025-08-04 17:54:20,LUKOIL,-60.25,0,RON,COMPLETED,380.26
Card Payment,Current,2025-08-03 21:38:22,2025-08-04 17:58:46,Epic Advices,-68,0,RON,COMPLETED,312.26
Card Payment,Current,2025-08-04 18:39:10,2025-08-05 18:12:28,dm drogerie,-109.4,0,RON,COMPLETED,202.86
Card Payment,Current,2025-08-04 19:16:40,2025-08-05 18:16:15,Mega Image,-8.96,0,RON,COMPLETED,193.9
Card Payment,Current,2025-08-04 18:20:25,2025-08-05 18:17:23,McDonald's,-9,0,RON,COMPLETED,184.9
Transfer,Current,2025-08-06 13:30:04,2025-08-06 13:30:05,Transfer to ELENA-GEORGIANA SULEA,-40,0,RON,COMPLETED,144.9
Card Payment,Current,2025-08-05 17:26:59,2025-08-06 17:20:30,PENNY,-56.15,0,RON,COMPLETED,88.75
Card Payment,Current,2025-08-05 12:44:21,2025-08-06 17:38:40,Horia Hulubei National Institute of Physics and Nuclear Engineering,-13,0,RON,COMPLETED,75.75
Card Payment,Current,2025-08-05 21:03:54,2025-08-06 17:45:24,Leroy Merlin,-44.82,0,RON,COMPLETED,30.93
Card Payment,Current,2025-08-05 17:33:37,2025-08-06 17:45:42,Nemarval Market,-14,0,RON,COMPLETED,16.93
Deposit,Current,2025-08-06 19:35:33,2025-08-06 19:35:36,Top-up by *7150,60,0,RON,COMPLETED,76.93
Card Payment,Current,2025-08-06 19:36:20,2025-08-07 17:13:51,PENNY,-33.78,0,RON,COMPLETED,43.15
Exchange,Current,2025-08-08 15:47:59,2025-08-08 15:47:59,Exchanged to RON,2272.05,20.61,RON,COMPLETED,2294.59
Transfer,Current,2025-08-08 16:13:25,2025-08-08 16:13:26,Transfer to MARIAN SERBAN,-2200,0,RON,COMPLETED,94.59
Deposit,Current,2025-08-08 17:06:31,2025-08-08 17:06:35,Top-up by *7150,60,0,RON,COMPLETED,154.59
Card Payment,Current,2025-08-07 12:13:06,2025-08-08 17:19:47,Horia Hulubei National Institute of Physics and Nuclear Engineering,-20,0,RON,COMPLETED,134.59
Transfer,Current,2025-08-09 0:34:31,2025-08-09 0:34:31,Transfer from ANDREI-IONUŢ PREDA,10,0,RON,COMPLETED,144.59
Card Payment,Current,2025-08-08 17:07:50,2025-08-09 14:33:17,Lidl,-98.62,0,RON,COMPLETED,45.97
Card Payment,Current,2025-08-09 0:34:48,2025-08-10 15:10:11,Mega Image,-10.65,0,RON,COMPLETED,35.32
Card Payment,Current,2025-08-09 0:26:50,2025-08-10 15:10:16,Mega Image,-5.08,0,RON,COMPLETED,30.24
Card Payment,Current,2025-08-09 21:55:49,2025-08-10 15:11:40,Mega Image,-3.04,0,RON,COMPLETED,27.2
Card Payment,Current,2025-08-08 11:28:32,2025-08-10 15:14:07,Horia Hulubei National Institute of Physics and Nuclear Engineering,-21,0,RON,COMPLETED,6.2
Deposit,Current,2025-08-11 17:37:26,2025-08-11 17:37:26,Payment from IONUT-GABRIEL CRISTEA,100,0,RON,COMPLETED,106.2
Card Payment,Current,2025-08-11 22:22:43,2025-08-12 18:09:29,Superbet,-100,0,RON,COMPLETED,6.2
Deposit,Current,2025-08-12 22:06:02,2025-08-12 22:06:03,Payment from CRISTESCU MIOARA SIMONA,2000,0,RON,COMPLETED,2006.2
Card Payment,Current,2025-08-13 12:34:37,2025-08-14 14:45:20,McDonald's,-35.65,0.36,RON,COMPLETED,1970.19
Deposit,Current,2025-08-15 16:31:04,2025-08-15 16:31:33,Top-up by *6771,1590,0,RON,COMPLETED,3560.19
CARD_CREDIT,Current,2025-08-15 17:56:28,2025-08-15 17:56:28,superbet.ro,150,0,RON,COMPLETED,3710.19
Card Payment,Current,2025-08-15 17:38:38,2025-08-16 15:09:57,Superbet,-150,0,RON,COMPLETED,3560.19
Card Payment,Current,2025-08-15 22:58:09,2025-08-16 16:21:19,Winners,-134.89,1.35,RON,COMPLETED,3423.95
Card Payment,Current,2025-08-17 6:13:44,2025-08-17 15:25:21,Amazon,-726.77,14.54,RON,COMPLETED,2682.64
Card Payment,Current,2025-08-16 21:15:33,2025-08-17 15:28:59,Adidas,-390.31,7.8,RON,COMPLETED,2284.53
Card Payment,Current,2025-08-17 12:26:07,2025-08-18 15:51:37,Spotify,-13,0,RON,COMPLETED,2271.53
Card Payment,Current,2025-08-17 11:26:14,2025-08-18 16:18:30,Amazon,-63.97,1.28,RON,COMPLETED,2206.28
Card Payment,Current,2025-08-17 21:04:01,2025-08-19 17:24:21,Niagara Parks,-36.5,0.72,RON,COMPLETED,2169.06
Card Payment,Current,2025-08-19 18:29:55,2025-08-20 15:36:43,No Frills,-8.17,0.08,RON,COMPLETED,2160.81
Rev Payment,Current,2025-08-21 7:34:24,2025-08-21 7:34:25,www.iabilet.ro*Bucuresti,-58.13,0,RON,COMPLETED,2102.68
Deposit,Current,2025-08-21 15:49:38,2025-08-21 15:49:38,Payment from UNIVERSITATEA DIN BUCURESTI,1200,0,RON,COMPLETED,3302.68
Card Payment,Current,2025-08-20 22:16:01,2025-08-21 16:43:04,Tst Tahinis 1936,-46.06,0.46,RON,COMPLETED,3256.16
Card Payment,Current,2025-08-19 21:38:26,2025-08-21 16:43:17,Jack Layton Ferry Terminal,-57.28,0.57,RON,COMPLETED,3198.31
Card Payment,Current,2025-08-20 23:04:27,2025-08-21 16:45:24,Cotton Best,-35.42,0.35,RON,COMPLETED,3162.54
Card Payment,Current,2025-08-20 20:05:06,2025-08-21 16:47:55,All Spice Jerk Expres,-35.4,0.35,RON,COMPLETED,3126.79
Transfer,Current,2025-08-21 17:09:20,2025-08-21 17:09:21,Transfer to ANDREI-CRISTIAN OPINCA,-325,0,RON,COMPLETED,2801.79
Transfer,Current,2025-08-21 17:30:29,2025-08-21 17:30:30,To Mioara Simona Cristescu,-2400,0,RON,COMPLETED,401.79
Card Payment,Current,2025-08-21 16:21:43,2025-08-22 15:17:35,Therme Nord București,-238,0,RON,COMPLETED,163.79
Card Payment,Current,2025-08-21 19:27:36,2025-08-22 16:07:20,Shoppers Drug Mart,-74.43,0,RON,COMPLETED,89.36
Card Payment,Current,2025-08-21 21:10:44,2025-08-22 16:17:27,Dollarama,-14.86,0,RON,COMPLETED,74.5
Deposit,Current,2025-08-23 15:26:48,2025-08-23 15:26:52,Top-up by *7150,60,0,RON,COMPLETED,134.5
Transfer,Current,2025-08-23 15:31:52,2025-08-23 15:31:53,Transfer to IONELA-SIMONA CARAI,-50,0,RON,COMPLETED,84.5
Deposit,Current,2025-08-24 12:32:01,2025-08-24 12:32:05,Top-up by *7150,60,0,RON,COMPLETED,144.5
Deposit,Current,2025-08-24 12:32:27,2025-08-24 12:32:27,Payment from DICU ANA,30,0,RON,COMPLETED,174.5
Card Payment,Current,2025-08-23 11:36:47,2025-08-24 15:38:33,Premium Self Wash,-15,0,RON,COMPLETED,159.5
Transfer,Current,2025-08-25 14:58:08,2025-08-25 14:58:08,Transfer to LUCIANA-MARIA SUTAN,-30,0,RON,COMPLETED,129.5
Card Payment,Current,2025-08-24 12:32:18,2025-08-25 16:42:37,DUNA-FARM,-30,0,RON,COMPLETED,99.5
Card Payment,Current,2025-08-22 15:36:46,2025-08-25 16:44:59,CFR Călători,-12,0,RON,COMPLETED,87.5
Card Payment,Current,2025-08-22 16:51:53,2025-08-25 16:45:53,Farmacia Tei,-42,0,RON,COMPLETED,45.5
Card Payment,Current,2025-08-25 12:06:46,2025-08-26 19:25:56,Horia Hulubei National Institute of Physics and Nuclear Engineering,-20,0,RON,COMPLETED,25.5
Deposit,Current,2025-08-27 12:06:04,2025-08-27 12:06:09,Top-up by *7150,60,0,RON,COMPLETED,85.5
Card Payment,Current,2025-08-26 11:50:01,2025-08-27 16:16:04,Horia Hulubei National Institute of Physics and Nuclear Engineering,-20,0,RON,COMPLETED,65.5
Deposit,Current,2025-08-27 16:41:13,2025-08-27 16:41:16,Top-up by *7150,60,0,RON,COMPLETED,125.5
Card Payment,Current,2025-08-27 16:42:02,2025-08-28 15:57:36,Lidl,-61.23,0,RON,COMPLETED,64.27
Card Payment,Current,2025-08-27 12:10:18,2025-08-28 16:22:50,Horia Hulubei National Institute of Physics and Nuclear Engineering,-16,0,RON,COMPLETED,48.27
Deposit,Current,2025-08-29 14:13:50,2025-08-29 14:13:50,Payment from DICU ANA,30,0,RON,COMPLETED,78.27
Card Payment,Current,2025-08-29 19:41:21,2025-08-30 17:02:54,Mega Image,-7.06,0,RON,COMPLETED,71.21
Card Payment,Current,2025-08-29 14:15:08,2025-08-30 17:08:57,Dodo Pizza,-60.99,0,RON,COMPLETED,10.22
Deposit,Current,2025-08-30 19:39:09,2025-08-30 19:39:12,Top-up by *7150,60,0,RON,COMPLETED,70.22
Deposit,Current,2025-08-31 15:38:19,2025-08-31 15:38:22,Top-up by *7150,100,0,RON,COMPLETED,170.22
Card Payment,Current,2025-08-30 20:00:28,2025-08-31 15:45:41,Lidl,-67.41,0,RON,COMPLETED,102.81
Deposit,Current,2025-08-31 17:59:59,2025-08-31 18:00:02,Top-up by *7150,60,0,RON,COMPLETED,162.81
Card Payment,Current,2025-08-31 15:40:30,2025-09-01 16:34:26,TSV,-100.04,0,RON,COMPLETED,62.77
Card Payment,Current,2025-08-31 18:02:13,2025-09-01 16:35:11,Mega Image,-7.06,0,RON,COMPLETED,55.71
Deposit,Current,2025-09-01 18:21:46,2025-09-01 18:21:51,Top-up by *7150,60,0,RON,COMPLETED,115.71
Card Payment,Current,2025-09-01 18:29:23,2025-09-02 18:17:45,Mega Image,-4.19,0,RON,COMPLETED,111.52
Card Payment,Current,2025-09-01 18:25:08,2025-09-02 18:22:18,Marabu Cafe,-78,0,RON,COMPLETED,33.52
Deposit,Current,2025-09-02 21:24:30,2025-09-02 21:24:33,Top-up by *7150,60,0,RON,COMPLETED,93.52
Transfer,Current,2025-09-02 21:25:53,2025-09-02 21:25:53,Transfer to LUCIANA-MARIA SUTAN,-14,0,RON,COMPLETED,79.52
Card Payment,Current,2025-09-02 16:13:43,2025-09-03 16:24:33,Digi,-10.32,0,RON,COMPLETED,69.2
Card Payment,Current,2025-09-02 12:14:10,2025-09-03 18:21:56,Horia Hulubei National Institute of Physics and Nuclear Engineering,-20,0,RON,COMPLETED,49.2
Deposit,Current,2025-09-04 11:31:36,2025-09-04 11:31:40,Top-up by *7150,60,0,RON,COMPLETED,109.2
Transfer,Current,2025-09-04 13:49:18,2025-09-04 13:49:18,Transfer from IONUT-GABRIEL CRISTEA,30,0,RON,COMPLETED,139.2
Card Payment,Current,2025-09-03 17:01:10,2025-09-04 17:29:57,Lidl,-13.47,0,RON,COMPLETED,125.73
Card Payment,Current,2025-09-03 12:30:02,2025-09-04 17:33:32,Horia Hulubei National Institute of Physics and Nuclear Engineering,-22,0,RON,COMPLETED,103.73
Deposit,Current,2025-09-04 17:56:05,2025-09-04 17:56:05,Payment from DICU ANA,36,0,RON,COMPLETED,139.73
Deposit,Current,2025-09-04 19:10:40,2025-09-04 19:10:43,Top-up by *7150,60,0,RON,COMPLETED,199.73
Card Payment,Current,2025-09-04 15:34:22,2025-09-05 17:53:51,Superbet,-30,0,RON,COMPLETED,169.73
Card Payment,Current,2025-09-04 11:46:11,2025-09-05 18:25:34,Horia Hulubei National Institute of Physics and Nuclear Engineering,-14,0,RON,COMPLETED,155.73
Card Payment,Current,2025-09-04 19:11:38,2025-09-05 18:32:41,Carrefour,-8.24,0,RON,COMPLETED,147.49
Card Payment,Current,2025-09-04 18:58:02,2025-09-05 18:32:44,McDonald's,-18,0,RON,COMPLETED,129.49
